"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-20",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-21",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-22",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-23",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-24",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-25",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-26",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-27",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-28",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-29",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-30",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-05-31",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-01",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-02",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-03",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-04",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-05",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-06",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-07",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-08",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-09",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-10",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-11",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-12",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-13",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-14",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-15",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-16",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-17",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-18",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-19",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-20",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-21",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-22",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-23",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-24",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-25",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-26",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-27",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-28",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-29",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-06-30",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-01",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-02",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-03",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-04",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-05",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-06",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-07",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-08",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-09",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-10",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-11",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-12",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-13",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-14",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-15",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-16",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-17",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-18",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-19",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-20",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-21",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-22",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-23",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-24",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-25",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-26",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-27",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-28",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-29",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-30",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-07-31",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-01",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-02",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-03",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-04",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-05",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-06",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-07",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-08",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-09",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-10",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-11",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-12",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-13",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-14",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-15",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-16",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-17",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-18",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-19",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-20",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-21",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-22",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-23",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-24",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-25",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-26",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-27",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-28",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-29",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-30",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-08-31",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-01",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-02",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-03",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-04",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-05",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-06",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-07",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-08",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-09",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-10",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-11",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-12",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-13",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-14",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-15",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-16",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-17",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-18",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-19",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-20",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-21",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-22",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-23",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-24",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-25",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-26",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-27",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-28",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-29",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-09-30",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-01",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-02",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-03",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-04",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-05",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-06",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-07",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-08",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-09",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-10",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-11",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-12",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-13",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-14",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-15",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-16",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-17",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-18",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-19",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-20",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-21",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-22",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-23",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-24",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-25",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-26",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-27",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-28",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-29",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-30",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-10-31",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-01",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-02",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-03",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-04",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-05",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-06",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-07",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-08",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-09",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-10",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-11",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-12",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-13",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-14",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-15",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-16",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-17",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-18",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-19",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-20",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-21",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-22",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-23",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-24",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-25",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-26",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-27",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-28",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-29",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-11-30",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-01",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-02",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-03",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-04",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-05",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-06",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-07",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-08",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-09",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-10",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-11",,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2001-12-12",,,,,,,,,,,,,,,,,,,,,,
