"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11"
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-18",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-19",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-20",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-21",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-22",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-23",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-24",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-25",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-26",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-27",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-28",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-29",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-06-30",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-01",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-02",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-03",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-04",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-05",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-06",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-07",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-08",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-09",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-10",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-11",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-12",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-13",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-14",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-15",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-16",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-17",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-18",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-19",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-20",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-21",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-22",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-23",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-24",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-25",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-26",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-27",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-28",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-29",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-30",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-07-31",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-01",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-02",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-03",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-04",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-05",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-06",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-07",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-08",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-09",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-10",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-11",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-12",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-13",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-14",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-15",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-16",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-17",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-18",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-19",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-20",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-21",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-22",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-23",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-24",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-25",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-26",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-27",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-28",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-29",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-30",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-08-31",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-01",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-02",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-03",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-04",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-05",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-06",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-07",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-08",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-09",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-10",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-11",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-12",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-13",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-14",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-15",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-16",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-17",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-18",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-19",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-20",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-21",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-22",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-23",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-24",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-25",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-26",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-27",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-28",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-29",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-09-30",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-01",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-02",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-03",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-04",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-05",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-06",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-07",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-08",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-09",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-10",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-11",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-12",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-13",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-14",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-15",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-16",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-17",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-18",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-19",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-20",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-21",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-22",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-23",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-24",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-25",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-26",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-27",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-28",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-29",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-30",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-10-31",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-01",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-02",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-03",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-04",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-05",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-06",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-07",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-08",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-09",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-10",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-11",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-12",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-13",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-14",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-15",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-16",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-17",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-18",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-19",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-20",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-21",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-22",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-23",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-24",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-25",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-26",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-27",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-28",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-29",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-11-30",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-01",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-02",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-03",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-04",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-05",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-06",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-07",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-08",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-09",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-10",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-11",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-12",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-13",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-14",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-15",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-16",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-17",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-18",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-19",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-20",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-21",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-22",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-23",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-24",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-25",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-26",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-27",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-28",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-29",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-30",,,,,,,,,,
"USC00115097","LISLE MORTON ARBORETUM, IL US","41.81271","-88.07275","206.3","2015-12-31",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-01",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-02",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-03",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-04",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-05",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-06",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-07",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-08",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-09",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-10",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-11",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-12",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-13",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-14",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-15",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-16",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-17",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-18",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-19",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-20",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-21",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-22",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-23",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-24",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-25",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-26",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-27",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-28",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-29",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-30",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-01-31",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-02-01",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-02-02",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-02-03",,,,,,,,,,
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","41.803318","-88.015427","227.7","2015-02-04",,,,,,,,,,
